CourseID,Year,Month,MonthName,YearMonth,MonthlyEnrollment,MonthlyRevenue,MonthlyTransactionCount,AverageTransactionAmount,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherCount,AvgTeacherExperience,AvgTeacherRating,ExpertiseMatchRate,Quarter,IsQuarterStart,IsQuarterEnd,TimeIndex,PriceBand,DurationBucket,RatingTier,CourseTypeEncoded,CourseLevelEncoded,ExperienceBucket,TeacherRatingScore,TeacherQualityScore,ExpertiseMatchScore,RevenueEfficiency,MonthlyRevenuePerEnrollment,PreviousMonthEnrollment,PreviousMonthRevenue,PreviousMonthTransactionCount,PreviousMonthAverageTransactionAmount,Previous3MonthEnrollmentSum,Previous3MonthRevenueSum,Previous3MonthEnrollment,Previous3MonthRevenue,Previous6MonthEnrollment,Previous6MonthRevenue,EnrollmentGrowthRate,RevenueGrowthRate,HasPreviousMonthData,MonthSin,MonthCos,YearProgress,Category_Artificial Intelligence,Category_Business,Category_Cybersecurity,Category_Data Science,Category_Design,Category_Digital Marketing,Category_Finance,Category_Machine Learning,Category_Marketing,Category_Programming,Category_Project Management,Category_Web Development,PriceBand_Free,PriceBand_High,PriceBand_Low,PriceBand_Medium,Duration_Long,Duration_Medium,Duration_Short,Rating_Excellent,Rating_Good,Rating_Low,Rating_Medium,Experience_High,EnrollmentTarget,RevenueTarget
CR00004,2025,9,September,2025-09,15,0.0,15,0.0,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,27,15.896103896103895,4.097987012987013,0.1623376623376623,3,0,1,24309,Free,Long,Medium,0,0,High,4.097987012987013,65.14202732332602,0.1623376623376623,0.0,0.0,9.0,0.0,9.0,0.0,41.0,0.0,41.0,0.0,69.0,0.0,0.6666666666666667,0.0,1,-1.0,-1.8369701987210297e-16,0.7272727272727273,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,15,0.0
CR00004,2025,10,October,2025-10,13,0.0,13,0.0,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,27,15.896103896103895,4.097987012987013,0.1623376623376623,4,1,0,24310,Free,Long,Medium,0,0,High,4.097987012987013,65.14202732332602,0.1623376623376623,0.0,0.0,15.0,0.0,15.0,0.0,45.0,0.0,45.0,0.0,74.0,0.0,-0.1333333333333333,0.0,1,-0.8660254037844386,0.5000000000000001,0.8181818181818182,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,13,0.0
CR00004,2025,11,November,2025-11,15,0.0,15,0.0,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,27,15.896103896103895,4.097987012987013,0.1623376623376623,4,0,0,24311,Free,Long,Medium,0,0,High,4.097987012987013,65.14202732332602,0.1623376623376623,0.0,0.0,13.0,0.0,13.0,0.0,37.0,0.0,37.0,0.0,80.0,0.0,0.15384615384615374,0.0,1,-0.5000000000000004,0.8660254037844384,0.9090909090909091,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,15,0.0
CR00004,2025,12,December,2025-12,10,0.0,10,0.0,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,27,15.896103896103895,4.097987012987013,0.1623376623376623,4,0,1,24312,Free,Long,Medium,0,0,High,4.097987012987013,65.14202732332602,0.1623376623376623,0.0,0.0,15.0,0.0,15.0,0.0,43.0,0.0,43.0,0.0,84.0,0.0,-0.33333333333333337,0.0,1,-2.4492935982947064e-16,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,10,0.0
CR00005,2025,1,January,2025-01,11,0.0,11,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,29,15.795180722891564,4.05855421686747,0.1506024096385542,1,1,0,24301,Free,Medium,Low,0,0,High,4.05855421686747,64.10559732907532,0.1506024096385542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49999999999999994,0.8660254037844387,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,11,0.0
CR00005,2025,2,February,2025-02,15,0.0,15,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,29,15.795180722891564,4.05855421686747,0.1506024096385542,1,0,0,24302,Free,Medium,Low,0,0,High,4.05855421686747,64.10559732907532,0.1506024096385542,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.36363636363636354,0.0,1,0.8660254037844386,0.5000000000000001,0.09090909090909091,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,15,0.0
CR00005,2025,3,March,2025-03,20,0.0,20,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,29,15.795180722891564,4.05855421686747,0.1506024096385542,1,0,1,24303,Free,Medium,Low,0,0,High,4.05855421686747,64.10559732907532,0.1506024096385542,0.0,0.0,15.0,0.0,15.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,0.33333333333333326,0.0,1,1.0,6.123233995736766e-17,0.18181818181818182,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,20,0.0
CR00005,2025,4,April,2025-04,10,0.0,10,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,29,15.795180722891564,4.05855421686747,0.1506024096385542,2,1,0,24304,Free,Medium,Low,0,0,High,4.05855421686747,64.10559732907532,0.1506024096385542,0.0,0.0,20.0,0.0,20.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,-0.5,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,10,0.0
CR00005,2025,5,May,2025-05,18,0.0,18,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,29,15.795180722891564,4.05855421686747,0.1506024096385542,2,0,0,24305,Free,Medium,Low,0,0,High,4.05855421686747,64.10559732907532,0.1506024096385542,0.0,0.0,10.0,0.0,10.0,0.0,45.0,0.0,45.0,0.0,56.0,0.0,0.8,0.0,1,0.49999999999999994,-0.8660254037844387,0.36363636363636365,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,18,0.0
CR00005,2025,6,June,2025-06,16,0.0,16,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,29,15.795180722891564,4.05855421686747,0.1506024096385542,2,0,1,24306,Free,Medium,Low,0,0,High,4.05855421686747,64.10559732907532,0.1506024096385542,0.0,0.0,18.0,0.0,18.0,0.0,48.0,0.0,48.0,0.0,74.0,0.0,-0.11111111111111116,0.0,1,1.2246467991473532e-16,-1.0,0.45454545454545453,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,16,0.0
CR00005,2025,7,July,2025-07,14,0.0,14,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,29,15.795180722891564,4.05855421686747,0.1506024096385542,3,1,0,24307,Free,Medium,Low,0,0,High,4.05855421686747,64.10559732907532,0.1506024096385542,0.0,0.0,16.0,0.0,16.0,0.0,44.0,0.0,44.0,0.0,90.0,0.0,-0.125,0.0,1,-0.4999999999999997,-0.8660254037844388,0.5454545454545454,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,14,0.0
CR00005,2025,8,August,2025-08,11,0.0,11,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,29,15.795180722891564,4.05855421686747,0.1506024096385542,3,0,0,24308,Free,Medium,Low,0,0,High,4.05855421686747,64.10559732907532,0.1506024096385542,0.0,0.0,14.0,0.0,14.0,0.0,48.0,0.0,48.0,0.0,93.0,0.0,-0.2142857142857143,0.0,1,-0.8660254037844385,-0.5000000000000004,0.6363636363636364,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,11,0.0
CR00005,2025,9,September,2025-09,14,0.0,14,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,29,15.795180722891564,4.05855421686747,0.1506024096385542,3,0,1,24309,Free,Medium,Low,0,0,High,4.05855421686747,64.10559732907532,0.1506024096385542,0.0,0.0,11.0,0.0,11.0,0.0,41.0,0.0,41.0,0.0,89.0,0.0,0.2727272727272727,0.0,1,-1.0,-1.8369701987210297e-16,0.7272727272727273,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,14,0.0
CR00005,2025,10,October,2025-10,13,0.0,13,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,29,15.795180722891564,4.05855421686747,0.1506024096385542,4,1,0,24310,Free,Medium,Low,0,0,High,4.05855421686747,64.10559732907532,0.1506024096385542,0.0,0.0,14.0,0.0,14.0,0.0,39.0,0.0,39.0,0.0,83.0,0.0,-0.0714285714285714,0.0,1,-0.8660254037844386,0.5000000000000001,0.8181818181818182,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,13,0.0
CR00005,2025,11,November,2025-11,11,0.0,11,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,29,15.795180722891564,4.05855421686747,0.1506024096385542,4,0,0,24311,Free,Medium,Low,0,0,High,4.05855421686747,64.10559732907532,0.1506024096385542,0.0,0.0,13.0,0.0,13.0,0.0,38.0,0.0,38.0,0.0,86.0,0.0,-0.15384615384615385,0.0,1,-0.5000000000000004,0.8660254037844384,0.9090909090909091,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,11,0.0
CR00005,2025,12,December,2025-12,13,0.0,13,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,29,15.795180722891564,4.05855421686747,0.1506024096385542,4,0,1,24312,Free,Medium,Low,0,0,High,4.05855421686747,64.10559732907532,0.1506024096385542,0.0,0.0,11.0,0.0,11.0,0.0,38.0,0.0,38.0,0.0,79.0,0.0,0.18181818181818188,0.0,1,-2.4492935982947064e-16,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,13,0.0
CR00006,2025,1,January,2025-01,11,3040.07,11,276.37,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,15,16.75,4.133461538461538,0.3012820512820512,1,1,0,24301,Medium,Long,Medium,1,2,High,4.133461538461538,69.23548076923076,0.3012820512820512,11.0,276.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49999999999999994,0.8660254037844387,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,11,3040.07
CR00006,2025,2,February,2025-02,14,3869.18,14,276.37,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,15,16.75,4.133461538461538,0.3012820512820512,1,0,0,24302,Medium,Long,Medium,1,2,High,4.133461538461538,69.23548076923076,0.3012820512820512,14.0,276.37,11.0,3040.07,11.0,276.37,11.0,3040.07,11.0,3040.07,11.0,3040.07,0.2727272727272727,0.2727272727272727,1,0.8660254037844386,0.5000000000000001,0.09090909090909091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,14,3869.18
CR00006,2025,3,March,2025-03,16,4421.92,16,276.37,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,15,16.75,4.133461538461538,0.3012820512820512,1,0,1,24303,Medium,Long,Medium,1,2,High,4.133461538461538,69.23548076923076,0.3012820512820512,16.0,276.37,14.0,3869.18,14.0,276.37,25.0,6909.25,25.0,6909.25,25.0,6909.25,0.1428571428571428,0.14285714285714302,1,1.0,6.123233995736766e-17,0.18181818181818182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,16,4421.92
CR00006,2025,4,April,2025-04,13,3592.81,13,276.37,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,15,16.75,4.133461538461538,0.3012820512820512,2,1,0,24304,Medium,Long,Medium,1,2,High,4.133461538461538,69.23548076923076,0.3012820512820512,13.0,276.37,16.0,4421.92,16.0,276.37,41.0,11331.17,41.0,11331.17,41.0,11331.17,-0.1875,-0.1875,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,13,3592.81
CR00006,2025,5,May,2025-05,17,4698.29,17,276.37,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,15,16.75,4.133461538461538,0.3012820512820512,2,0,0,24305,Medium,Long,Medium,1,2,High,4.133461538461538,69.23548076923076,0.3012820512820512,17.0,276.37,13.0,3592.81,13.0,276.37,43.0,11883.91,43.0,11883.91,54.0,14923.98,0.3076923076923077,0.3076923076923077,1,0.49999999999999994,-0.8660254037844387,0.36363636363636365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,17,4698.29
CR00006,2025,6,June,2025-06,13,3592.81,13,276.37,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,15,16.75,4.133461538461538,0.3012820512820512,2,0,1,24306,Medium,Long,Medium,1,2,High,4.133461538461538,69.23548076923076,0.3012820512820512,13.0,276.37,17.0,4698.29,17.0,276.37,46.0,12713.02,46.0,12713.02,71.0,19622.27,-0.23529411764705888,-0.23529411764705888,1,1.2246467991473532e-16,-1.0,0.45454545454545453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,13,3592.81
CR00006,2025,7,July,2025-07,8,2210.96,8,276.37,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,15,16.75,4.133461538461538,0.3012820512820512,3,1,0,24307,Medium,Long,Medium,1,2,High,4.133461538461538,69.23548076923076,0.3012820512820512,8.0,276.37,13.0,3592.81,13.0,276.37,43.0,11883.91,43.0,11883.91,84.0,23215.08,-0.3846153846153846,-0.3846153846153846,1,-0.4999999999999997,-0.8660254037844388,0.5454545454545454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,8,2210.96
CR00006,2025,8,August,2025-08,15,4145.55,15,276.37,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,15,16.75,4.133461538461538,0.3012820512820512,3,0,0,24308,Medium,Long,Medium,1,2,High,4.133461538461538,69.23548076923076,0.3012820512820512,15.0,276.37,8.0,2210.96,8.0,276.37,38.0,10502.060000000001,38.0,10502.060000000001,81.0,22385.97,0.875,0.875,1,-0.8660254037844385,-0.5000000000000004,0.6363636363636364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,15,4145.55
CR00006,2025,9,September,2025-09,10,2763.7,10,276.37,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,15,16.75,4.133461538461538,0.3012820512820512,3,0,1,24309,Medium,Long,Medium,1,2,High,4.133461538461538,69.23548076923076,0.3012820512820512,10.0,276.37,15.0,4145.55,15.0,276.37,36.0,9949.32,36.0,9949.32,82.0,22662.34,-0.33333333333333337,-0.33333333333333337,1,-1.0,-1.8369701987210297e-16,0.7272727272727273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,10,2763.7
CR00006,2025,10,October,2025-10,13,3592.81,13,276.37,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,15,16.75,4.133461538461538,0.3012820512820512,4,1,0,24310,Medium,Long,Medium,1,2,High,4.133461538461538,69.23548076923076,0.3012820512820512,13.0,276.37,10.0,2763.7,10.0,276.37,33.0,9120.21,33.0,9120.21,76.0,21004.12,0.30000000000000004,0.30000000000000004,1,-0.8660254037844386,0.5000000000000001,0.8181818181818182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,13,3592.81
CR00006,2025,11,November,2025-11,14,3869.18,14,276.37,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,15,16.75,4.133461538461538,0.3012820512820512,4,0,0,24311,Medium,Long,Medium,1,2,High,4.133461538461538,69.23548076923076,0.3012820512820512,14.0,276.37,13.0,3592.81,13.0,276.37,38.0,10502.06,38.0,10502.06,76.0,21004.12,0.07692307692307687,0.07692307692307687,1,-0.5000000000000004,0.8660254037844384,0.9090909090909091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,14,3869.18
CR00006,2025,12,December,2025-12,12,3316.44,12,276.37,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,15,16.75,4.133461538461538,0.3012820512820512,4,0,1,24312,Medium,Long,Medium,1,2,High,4.133461538461538,69.23548076923076,0.3012820512820512,12.0,276.37,14.0,3869.18,14.0,276.37,37.0,10225.689999999999,37.0,10225.689999999999,73.0,20175.01,-0.1428571428571429,-0.1428571428571428,1,-2.4492935982947064e-16,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,12,3316.44
CR00007,2025,1,January,2025-01,10,0.0,10,0.0,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,16,16.02247191011236,3.932584269662921,0.3426966292134831,1,1,0,24301,Free,Long,Medium,0,2,High,3.932584269662921,63.00972099482388,0.3426966292134831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49999999999999994,0.8660254037844387,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,10,0.0
CR00007,2025,2,February,2025-02,6,0.0,6,0.0,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,16,16.02247191011236,3.932584269662921,0.3426966292134831,1,0,0,24302,Free,Long,Medium,0,2,High,3.932584269662921,63.00972099482388,0.3426966292134831,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,-0.4,0.0,1,0.8660254037844386,0.5000000000000001,0.09090909090909091,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,6,0.0
CR00007,2025,3,March,2025-03,11,0.0,11,0.0,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,16,16.02247191011236,3.932584269662921,0.3426966292134831,1,0,1,24303,Free,Long,Medium,0,2,High,3.932584269662921,63.00972099482388,0.3426966292134831,0.0,0.0,6.0,0.0,6.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,0.8333333333333333,0.0,1,1.0,6.123233995736766e-17,0.18181818181818182,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,11,0.0
CR00007,2025,4,April,2025-04,20,0.0,20,0.0,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,16,16.02247191011236,3.932584269662921,0.3426966292134831,2,1,0,24304,Free,Long,Medium,0,2,High,3.932584269662921,63.00972099482388,0.3426966292134831,0.0,0.0,11.0,0.0,11.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,0.8181818181818181,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,20,0.0
CR00007,2025,5,May,2025-05,11,0.0,11,0.0,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,16,16.02247191011236,3.932584269662921,0.3426966292134831,2,0,0,24305,Free,Long,Medium,0,2,High,3.932584269662921,63.00972099482388,0.3426966292134831,0.0,0.0,20.0,0.0,20.0,0.0,37.0,0.0,37.0,0.0,47.0,0.0,-0.44999999999999996,0.0,1,0.49999999999999994,-0.8660254037844387,0.36363636363636365,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,11,0.0
CR00007,2025,6,June,2025-06,20,0.0,20,0.0,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,16,16.02247191011236,3.932584269662921,0.3426966292134831,2,0,1,24306,Free,Long,Medium,0,2,High,3.932584269662921,63.00972099482388,0.3426966292134831,0.0,0.0,11.0,0.0,11.0,0.0,42.0,0.0,42.0,0.0,58.0,0.0,0.8181818181818181,0.0,1,1.2246467991473532e-16,-1.0,0.45454545454545453,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,20,0.0
CR00007,2025,7,July,2025-07,18,0.0,18,0.0,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,16,16.02247191011236,3.932584269662921,0.3426966292134831,3,1,0,24307,Free,Long,Medium,0,2,High,3.932584269662921,63.00972099482388,0.3426966292134831,0.0,0.0,20.0,0.0,20.0,0.0,51.0,0.0,51.0,0.0,78.0,0.0,-0.09999999999999998,0.0,1,-0.4999999999999997,-0.8660254037844388,0.5454545454545454,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,18,0.0
CR00007,2025,8,August,2025-08,13,0.0,13,0.0,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,16,16.02247191011236,3.932584269662921,0.3426966292134831,3,0,0,24308,Free,Long,Medium,0,2,High,3.932584269662921,63.00972099482388,0.3426966292134831,0.0,0.0,18.0,0.0,18.0,0.0,49.0,0.0,49.0,0.0,86.0,0.0,-0.2777777777777778,0.0,1,-0.8660254037844385,-0.5000000000000004,0.6363636363636364,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,13,0.0
CR00007,2025,9,September,2025-09,20,0.0,20,0.0,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,16,16.02247191011236,3.932584269662921,0.3426966292134831,3,0,1,24309,Free,Long,Medium,0,2,High,3.932584269662921,63.00972099482388,0.3426966292134831,0.0,0.0,13.0,0.0,13.0,0.0,51.0,0.0,51.0,0.0,93.0,0.0,0.5384615384615385,0.0,1,-1.0,-1.8369701987210297e-16,0.7272727272727273,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,20,0.0
CR00007,2025,10,October,2025-10,18,0.0,18,0.0,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,16,16.02247191011236,3.932584269662921,0.3426966292134831,4,1,0,24310,Free,Long,Medium,0,2,High,3.932584269662921,63.00972099482388,0.3426966292134831,0.0,0.0,20.0,0.0,20.0,0.0,51.0,0.0,51.0,0.0,102.0,0.0,-0.09999999999999998,0.0,1,-0.8660254037844386,0.5000000000000001,0.8181818181818182,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,18,0.0
CR00007,2025,11,November,2025-11,12,0.0,12,0.0,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,16,16.02247191011236,3.932584269662921,0.3426966292134831,4,0,0,24311,Free,Long,Medium,0,2,High,3.932584269662921,63.00972099482388,0.3426966292134831,0.0,0.0,18.0,0.0,18.0,0.0,51.0,0.0,51.0,0.0,100.0,0.0,-0.33333333333333337,0.0,1,-0.5000000000000004,0.8660254037844384,0.9090909090909091,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,12,0.0
CR00007,2025,12,December,2025-12,19,0.0,19,0.0,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,16,16.02247191011236,3.932584269662921,0.3426966292134831,4,0,1,24312,Free,Long,Medium,0,2,High,3.932584269662921,63.00972099482388,0.3426966292134831,0.0,0.0,12.0,0.0,12.0,0.0,50.0,0.0,50.0,0.0,101.0,0.0,0.5833333333333333,0.0,1,-2.4492935982947064e-16,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,19,0.0
CR00008,2025,1,January,2025-01,6,0.0,6,0.0,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,15,16.329113924050635,3.999113924050633,0.3291139240506329,1,1,0,24301,Free,Short,Low,0,2,High,3.999113924050633,65.30198686107997,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49999999999999994,0.8660254037844387,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,6,0.0
CR00008,2025,2,February,2025-02,14,0.0,14,0.0,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,15,16.329113924050635,3.999113924050633,0.3291139240506329,1,0,0,24302,Free,Short,Low,0,2,High,3.999113924050633,65.30198686107997,0.3291139240506329,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,1.3333333333333335,0.0,1,0.8660254037844386,0.5000000000000001,0.09090909090909091,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,14,0.0
CR00008,2025,3,March,2025-03,12,0.0,12,0.0,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,15,16.329113924050635,3.999113924050633,0.3291139240506329,1,0,1,24303,Free,Short,Low,0,2,High,3.999113924050633,65.30198686107997,0.3291139240506329,0.0,0.0,14.0,0.0,14.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,-0.1428571428571429,0.0,1,1.0,6.123233995736766e-17,0.18181818181818182,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,12,0.0
CR00008,2025,4,April,2025-04,13,0.0,13,0.0,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,15,16.329113924050635,3.999113924050633,0.3291139240506329,2,1,0,24304,Free,Short,Low,0,2,High,3.999113924050633,65.30198686107997,0.3291139240506329,0.0,0.0,12.0,0.0,12.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,0.08333333333333326,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,13,0.0
CR00008,2025,5,May,2025-05,15,0.0,15,0.0,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,15,16.329113924050635,3.999113924050633,0.3291139240506329,2,0,0,24305,Free,Short,Low,0,2,High,3.999113924050633,65.30198686107997,0.3291139240506329,0.0,0.0,13.0,0.0,13.0,0.0,39.0,0.0,39.0,0.0,45.0,0.0,0.15384615384615374,0.0,1,0.49999999999999994,-0.8660254037844387,0.36363636363636365,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,15,0.0
CR00008,2025,6,June,2025-06,13,0.0,13,0.0,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,15,16.329113924050635,3.999113924050633,0.3291139240506329,2,0,1,24306,Free,Short,Low,0,2,High,3.999113924050633,65.30198686107997,0.3291139240506329,0.0,0.0,15.0,0.0,15.0,0.0,40.0,0.0,40.0,0.0,60.0,0.0,-0.1333333333333333,0.0,1,1.2246467991473532e-16,-1.0,0.45454545454545453,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,13,0.0
CR00008,2025,7,July,2025-07,17,0.0,17,0.0,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,15,16.329113924050635,3.999113924050633,0.3291139240506329,3,1,0,24307,Free,Short,Low,0,2,High,3.999113924050633,65.30198686107997,0.3291139240506329,0.0,0.0,13.0,0.0,13.0,0.0,41.0,0.0,41.0,0.0,73.0,0.0,0.3076923076923077,0.0,1,-0.4999999999999997,-0.8660254037844388,0.5454545454545454,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,17,0.0
