TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,Year,Month,MonthName,Quarter,Day,DayOfWeek,DayName
TT00256,U00357,CR00055,2025-05-07,57.32,Bank Transfer,TC00040,2025,5,May,2,7,2,Wednesday
TT00257,U00362,CR00024,2025-05-22,117.68,PayPal,TC00040,2025,5,May,2,22,3,Thursday
TT00258,U00362,CR00039,2025-03-07,346.71,Bank Transfer,TC00040,2025,3,March,1,7,4,Friday
TT00259,U00362,CR00001,2025-07-11,472.28,PayPal,TC00042,2025,7,July,3,11,4,Friday
TT00260,U00362,CR00014,2025-07-30,0.0,Bank Transfer,TC00042,2025,7,July,3,30,2,Wednesday
TT00261,U00365,CR00013,2025-12-25,0.0,PayPal,TC00040,2025,12,December,4,25,3,Thursday
TT00262,U00365,CR00031,2025-03-10,0.0,Bank Transfer,TC00040,2025,3,March,1,10,0,Monday
TT00263,U00365,CR00045,2025-07-29,0.0,Credit Card,TC00042,2025,7,July,3,29,1,Tuesday
TT00264,U00365,CR00032,2025-11-16,0.0,Bank Transfer,TC00040,2025,11,November,4,16,6,Sunday
TT00265,U00379,CR00038,2025-10-01,342.61,Credit Card,TC00042,2025,10,October,4,1,2,Wednesday
TT00266,U00379,CR00017,2025-10-09,0.0,Bank Transfer,TC00040,2025,10,October,4,9,3,Thursday
TT00267,U00379,CR00001,2025-12-14,472.28,Credit Card,TC00040,2025,12,December,4,14,6,Sunday
TT00268,U00383,CR00021,2025-11-13,0.0,Bank Transfer,TC00040,2025,11,November,4,13,3,Thursday
TT00269,U00383,CR00013,2025-07-25,0.0,Bank Transfer,TC00042,2025,7,July,3,25,4,Friday
TT00270,U00383,CR00040,2025-03-05,327.99,Credit Card,TC00042,2025,3,March,1,5,2,Wednesday
TT00271,U00383,CR00051,2025-06-02,37.89,Credit Card,TC00042,2025,6,June,2,2,0,Monday
TT00272,U00383,CR00017,2025-12-18,0.0,PayPal,TC00042,2025,12,December,4,18,3,Thursday
TT00273,U00394,CR00004,2025-08-14,0.0,Credit Card,TC00042,2025,8,August,3,14,3,Thursday
TT00274,U00394,CR00014,2025-02-12,0.0,Bank Transfer,TC00040,2025,2,February,1,12,2,Wednesday
TT00275,U00394,CR00051,2025-03-03,37.89,Bank Transfer,TC00040,2025,3,March,1,3,0,Monday
TT00276,U00394,CR00052,2025-02-23,0.0,Credit Card,TC00042,2025,2,February,1,23,6,Sunday
TT00277,U00399,CR00008,2025-07-25,0.0,Credit Card,TC00042,2025,7,July,3,25,4,Friday
TT00278,U00399,CR00016,2025-09-18,0.0,Credit Card,TC00042,2025,9,September,3,18,3,Thursday
TT00279,U00399,CR00050,2025-02-06,490.9,Credit Card,TC00040,2025,2,February,1,6,3,Thursday
TT00280,U00399,CR00057,2025-03-14,177.34,PayPal,TC00040,2025,3,March,1,14,4,Friday
TT00281,U00399,CR00033,2025-11-21,0.0,Bank Transfer,TC00040,2025,11,November,4,21,4,Friday
TT00282,U00404,CR00043,2025-05-24,0.0,PayPal,TC00042,2025,5,May,2,24,5,Saturday
TT00283,U00404,CR00049,2025-03-23,415.51,Bank Transfer,TC00042,2025,3,March,1,23,6,Sunday
TT00284,U00404,CR00038,2025-05-06,342.61,Bank Transfer,TC00042,2025,5,May,2,6,1,Tuesday
TT00285,U00404,CR00005,2025-02-13,0.0,Bank Transfer,TC00040,2025,2,February,1,13,3,Thursday
TT00286,U00406,CR00032,2025-04-10,0.0,Bank Transfer,TC00040,2025,4,April,2,10,3,Thursday
TT00287,U00406,CR00025,2025-02-06,299.57,Credit Card,TC00042,2025,2,February,1,6,3,Thursday
TT00288,U00406,CR00031,2025-08-10,0.0,Bank Transfer,TC00040,2025,8,August,3,10,6,Sunday
TT00289,U00406,CR00041,2025-10-09,53.86,PayPal,TC00042,2025,10,October,4,9,3,Thursday
TT00290,U00406,CR00054,2025-08-05,0.0,Credit Card,TC00040,2025,8,August,3,5,1,Tuesday
TT00291,U00407,CR00015,2025-06-05,285.05,Credit Card,TC00042,2025,6,June,2,5,3,Thursday
TT00292,U00407,CR00013,2025-12-27,0.0,PayPal,TC00040,2025,12,December,4,27,5,Saturday
TT00293,U00407,CR00026,2025-05-27,0.0,PayPal,TC00042,2025,5,May,2,27,1,Tuesday
TT00294,U00407,CR00040,2025-12-10,327.99,Bank Transfer,TC00040,2025,12,December,4,10,2,Wednesday
TT00295,U00407,CR00049,2025-07-11,415.51,PayPal,TC00040,2025,7,July,3,11,4,Friday
TT00296,U00411,CR00017,2025-02-05,0.0,PayPal,TC00042,2025,2,February,1,5,2,Wednesday
TT00297,U00411,CR00034,2025-01-17,394.26,PayPal,TC00040,2025,1,January,1,17,4,Friday
TT00298,U00411,CR00044,2025-07-21,119.04,Bank Transfer,TC00040,2025,7,July,3,21,0,Monday
TT00299,U00415,CR00003,2025-08-06,0.0,Bank Transfer,TC00040,2025,8,August,3,6,2,Wednesday
TT00300,U00415,CR00043,2025-01-23,0.0,PayPal,TC00040,2025,1,January,1,23,3,Thursday
TT00301,U00415,CR00045,2025-02-04,0.0,Bank Transfer,TC00040,2025,2,February,1,4,1,Tuesday
TT00302,U00415,CR00024,2025-11-27,117.68,Credit Card,TC00040,2025,11,November,4,27,3,Thursday
TT00303,U00423,CR00048,2025-04-07,0.0,Bank Transfer,TC00042,2025,4,April,2,7,0,Monday
TT00304,U00423,CR00014,2025-09-11,0.0,Credit Card,TC00042,2025,9,September,3,11,3,Thursday
TT00305,U00424,CR00023,2025-06-07,0.0,PayPal,TC00042,2025,6,June,2,7,5,Saturday
TT00306,U00424,CR00048,2025-05-16,0.0,Bank Transfer,TC00040,2025,5,May,2,16,4,Friday
TT00307,U00424,CR00024,2025-03-18,117.68,Bank Transfer,TC00042,2025,3,March,1,18,1,Tuesday
TT00308,U00427,CR00023,2025-06-12,0.0,Credit Card,TC00042,2025,6,June,2,12,3,Thursday
TT00309,U00427,CR00060,2025-10-03,0.0,PayPal,TC00042,2025,10,October,4,3,4,Friday
TT00310,U00427,CR00048,2025-07-14,0.0,PayPal,TC00040,2025,7,July,3,14,0,Monday
TT00311,U00427,CR00036,2025-07-29,0.0,Credit Card,TC00040,2025,7,July,3,29,1,Tuesday
TT00312,U00427,CR00059,2025-03-06,0.0,Credit Card,TC00042,2025,3,March,1,6,3,Thursday
TT00313,U00438,CR00055,2025-07-16,57.32,PayPal,TC00040,2025,7,July,3,16,2,Wednesday
TT00314,U00438,CR00032,2025-04-06,0.0,Credit Card,TC00040,2025,4,April,2,6,6,Sunday
TT00315,U00438,CR00006,2025-07-07,276.37,PayPal,TC00042,2025,7,July,3,7,0,Monday
TT00316,U00438,CR00019,2025-02-23,0.0,Credit Card,TC00040,2025,2,February,1,23,6,Sunday
TT00317,U00438,CR00033,2025-09-06,0.0,Credit Card,TC00040,2025,9,September,3,6,5,Saturday
TT00318,U00444,CR00022,2025-09-19,0.0,Bank Transfer,TC00042,2025,9,September,3,19,4,Friday
TT00319,U00444,CR00023,2025-04-27,0.0,Credit Card,TC00042,2025,4,April,2,27,6,Sunday
TT00320,U00444,CR00001,2025-07-28,472.28,PayPal,TC00040,2025,7,July,3,28,0,Monday
TT00321,U00449,CR00020,2025-02-15,0.0,PayPal,TC00040,2025,2,February,1,15,5,Saturday
TT00322,U00449,CR00052,2025-11-05,0.0,Credit Card,TC00042,2025,11,November,4,5,2,Wednesday
TT00323,U00449,CR00022,2025-07-26,0.0,PayPal,TC00040,2025,7,July,3,26,5,Saturday
TT00324,U00449,CR00049,2025-03-18,415.51,Bank Transfer,TC00040,2025,3,March,1,18,1,Tuesday
TT00325,U00450,CR00051,2025-07-04,37.89,PayPal,TC00042,2025,7,July,3,4,4,Friday
TT00326,U00450,CR00055,2025-11-07,57.32,Bank Transfer,TC00040,2025,11,November,4,7,4,Friday
TT00327,U00450,CR00015,2025-12-25,285.05,PayPal,TC00040,2025,12,December,4,25,3,Thursday
TT00328,U00464,CR00021,2025-01-03,0.0,Credit Card,TC00042,2025,1,January,1,3,4,Friday
TT00329,U00464,CR00008,2025-12-11,0.0,Bank Transfer,TC00040,2025,12,December,4,11,3,Thursday
TT00330,U00464,CR00041,2025-04-19,53.86,PayPal,TC00040,2025,4,April,2,19,5,Saturday
TT00331,U00494,CR00028,2025-08-01,0.78,PayPal,TC00042,2025,8,August,3,1,4,Friday
TT00332,U00494,CR00058,2025-08-29,0.0,Credit Card,TC00040,2025,8,August,3,29,4,Friday
TT00333,U00494,CR00053,2025-01-02,0.0,PayPal,TC00040,2025,1,January,1,2,3,Thursday
TT00334,U00494,CR00038,2025-07-19,342.61,PayPal,TC00042,2025,7,July,3,19,5,Saturday
TT00335,U00494,CR00014,2025-12-25,0.0,Bank Transfer,TC00040,2025,12,December,4,25,3,Thursday
TT00336,U00543,CR00034,2025-01-27,394.26,Bank Transfer,TC00040,2025,1,January,1,27,0,Monday
TT00337,U00543,CR00053,2025-02-17,0.0,Bank Transfer,TC00042,2025,2,February,1,17,0,Monday
TT00338,U00543,CR00050,2025-03-09,490.9,PayPal,TC00042,2025,3,March,1,9,6,Sunday
TT00339,U00548,CR00019,2025-04-27,0.0,PayPal,TC00042,2025,4,April,2,27,6,Sunday
TT00340,U00548,CR00032,2025-10-12,0.0,Credit Card,TC00040,2025,10,October,4,12,6,Sunday
TT00341,U00548,CR00046,2025-07-19,248.1,Credit Card,TC00042,2025,7,July,3,19,5,Saturday
TT00342,U00548,CR00012,2025-02-27,487.92,PayPal,TC00042,2025,2,February,1,27,3,Thursday
TT00343,U00556,CR00036,2025-08-10,0.0,PayPal,TC00040,2025,8,August,3,10,6,Sunday
TT00344,U00556,CR00003,2025-03-15,0.0,Bank Transfer,TC00040,2025,3,March,1,15,5,Saturday
TT00345,U00556,CR00046,2025-12-23,248.1,PayPal,TC00042,2025,12,December,4,23,1,Tuesday
TT00346,U00556,CR00035,2025-07-02,0.0,Credit Card,TC00040,2025,7,July,3,2,2,Wednesday
TT00347,U00559,CR00024,2025-08-27,117.68,Credit Card,TC00040,2025,8,August,3,27,2,Wednesday
TT00348,U00559,CR00041,2025-05-22,53.86,Credit Card,TC00042,2025,5,May,2,22,3,Thursday
TT00349,U00562,CR00055,2025-09-15,57.32,Credit Card,TC00042,2025,9,September,3,15,0,Monday
TT00350,U00562,CR00060,2025-06-25,0.0,PayPal,TC00040,2025,6,June,2,25,2,Wednesday
TT00351,U00562,CR00038,2025-06-14,342.61,Credit Card,TC00042,2025,6,June,2,14,5,Saturday
TT00352,U00562,CR00039,2025-10-23,346.71,Credit Card,TC00040,2025,10,October,4,23,3,Thursday
TT00353,U00562,CR00041,2025-11-01,53.86,Bank Transfer,TC00042,2025,11,November,4,1,5,Saturday
TT00354,U00569,CR00053,2025-10-24,0.0,Credit Card,TC00040,2025,10,October,4,24,4,Friday
TT00355,U00569,CR00039,2025-02-11,346.71,PayPal,TC00040,2025,2,February,1,11,1,Tuesday
TT00356,U00569,CR00042,2025-02-05,0.0,Bank Transfer,TC00042,2025,2,February,1,5,2,Wednesday
TT00357,U00569,CR00021,2025-05-18,0.0,Credit Card,TC00040,2025,5,May,2,18,6,Sunday
TT00358,U00570,CR00033,2025-05-25,0.0,Credit Card,TC00040,2025,5,May,2,25,6,Sunday
TT00359,U00570,CR00058,2025-09-12,0.0,Bank Transfer,TC00040,2025,9,September,3,12,4,Friday
TT00360,U00570,CR00005,2025-03-10,0.0,Bank Transfer,TC00040,2025,3,March,1,10,0,Monday
TT00361,U00570,CR00046,2025-07-28,248.1,PayPal,TC00040,2025,7,July,3,28,0,Monday
TT00362,U00570,CR00016,2025-05-19,0.0,PayPal,TC00042,2025,5,May,2,19,0,Monday
TT00363,U00572,CR00002,2025-12-20,0.0,PayPal,TC00042,2025,12,December,4,20,5,Saturday
TT00364,U00572,CR00037,2025-02-11,0.0,Bank Transfer,TC00040,2025,2,February,1,11,1,Tuesday
TT00365,U00572,CR00019,2025-12-23,0.0,Credit Card,TC00040,2025,12,December,4,23,1,Tuesday
TT00366,U00573,CR00044,2025-11-01,119.04,PayPal,TC00040,2025,11,November,4,1,5,Saturday
TT00367,U00573,CR00028,2025-03-04,0.78,Credit Card,TC00042,2025,3,March,1,4,1,Tuesday
TT00368,U00573,CR00031,2025-10-23,0.0,PayPal,TC00040,2025,10,October,4,23,3,Thursday
TT00369,U00574,CR00046,2025-09-05,248.1,Credit Card,TC00040,2025,9,September,3,5,4,Friday
TT00370,U00574,CR00037,2025-11-19,0.0,Credit Card,TC00042,2025,11,November,4,19,2,Wednesday
TT00371,U00574,CR00047,2025-04-20,89.59,PayPal,TC00042,2025,4,April,2,20,6,Sunday
TT00372,U00574,CR00008,2025-05-23,0.0,Credit Card,TC00042,2025,5,May,2,23,4,Friday
TT00373,U00576,CR00057,2025-07-11,177.34,Credit Card,TC00042,2025,7,July,3,11,4,Friday
TT00374,U00576,CR00051,2025-05-25,37.89,Credit Card,TC00042,2025,5,May,2,25,6,Sunday
TT00375,U00576,CR00059,2025-05-21,0.0,Credit Card,TC00042,2025,5,May,2,21,2,Wednesday
TT00376,U00584,CR00042,2025-08-14,0.0,PayPal,TC00040,2025,8,August,3,14,3,Thursday
TT00377,U00584,CR00025,2025-02-11,299.57,PayPal,TC00040,2025,2,February,1,11,1,Tuesday
TT00378,U00584,CR00039,2025-12-06,346.71,PayPal,TC00040,2025,12,December,4,6,5,Saturday
TT00379,U00584,CR00034,2025-09-08,394.26,Bank Transfer,TC00040,2025,9,September,3,8,0,Monday
TT00380,U00592,CR00022,2025-02-26,0.0,PayPal,TC00040,2025,2,February,1,26,2,Wednesday
TT00381,U00592,CR00052,2025-03-14,0.0,PayPal,TC00040,2025,3,March,1,14,4,Friday
TT00382,U00592,CR00048,2025-09-16,0.0,Credit Card,TC00042,2025,9,September,3,16,1,Tuesday
TT00383,U00592,CR00001,2025-04-01,472.28,PayPal,TC00040,2025,4,April,2,1,1,Tuesday
TT00384,U00592,CR00035,2025-01-20,0.0,PayPal,TC00040,2025,1,January,1,20,0,Monday
TT00385,U00595,CR00048,2025-07-18,0.0,Credit Card,TC00040,2025,7,July,3,18,4,Friday
TT00386,U00595,CR00015,2025-01-05,285.05,Bank Transfer,TC00042,2025,1,January,1,5,6,Sunday
TT00387,U00595,CR00011,2025-02-19,326.02,Bank Transfer,TC00042,2025,2,February,1,19,2,Wednesday
TT00388,U00595,CR00026,2025-03-23,0.0,Bank Transfer,TC00042,2025,3,March,1,23,6,Sunday
TT00389,U00595,CR00005,2025-03-07,0.0,PayPal,TC00040,2025,3,March,1,7,4,Friday
TT00390,U00604,CR00030,2025-06-18,0.0,Bank Transfer,TC00042,2025,6,June,2,18,2,Wednesday
TT00391,U00604,CR00050,2025-09-06,490.9,Credit Card,TC00042,2025,9,September,3,6,5,Saturday
TT00392,U00604,CR00029,2025-10-25,0.0,Credit Card,TC00042,2025,10,October,4,25,5,Saturday
TT00393,U00619,CR00044,2025-06-19,119.04,Bank Transfer,TC00042,2025,6,June,2,19,3,Thursday
TT00394,U00619,CR00033,2025-06-03,0.0,Credit Card,TC00040,2025,6,June,2,3,1,Tuesday
TT00395,U00619,CR00031,2025-03-26,0.0,PayPal,TC00040,2025,3,March,1,26,2,Wednesday
TT00396,U00622,CR00010,2025-04-15,0.0,Bank Transfer,TC00042,2025,4,April,2,15,1,Tuesday
TT00397,U00622,CR00043,2025-07-05,0.0,Bank Transfer,TC00040,2025,7,July,3,5,5,Saturday
TT00398,U00622,CR00016,2025-07-24,0.0,PayPal,TC00040,2025,7,July,3,24,3,Thursday
TT00399,U00633,CR00033,2025-09-27,0.0,PayPal,TC00040,2025,9,September,3,27,5,Saturday
TT00400,U00633,CR00031,2025-05-02,0.0,Bank Transfer,TC00040,2025,5,May,2,2,4,Friday
TT00401,U00633,CR00060,2025-12-22,0.0,Credit Card,TC00042,2025,12,December,4,22,0,Monday
TT00402,U00633,CR00047,2025-09-01,89.59,Credit Card,TC00042,2025,9,September,3,1,0,Monday
TT00403,U00636,CR00011,2025-12-25,326.02,PayPal,TC00042,2025,12,December,4,25,3,Thursday
TT00404,U00636,CR00031,2025-06-10,0.0,Credit Card,TC00040,2025,6,June,2,10,1,Tuesday
TT00405,U00636,CR00049,2025-06-16,415.51,Bank Transfer,TC00042,2025,6,June,2,16,0,Monday
TT00406,U00639,CR00034,2025-04-09,394.26,Credit Card,TC00040,2025,4,April,2,9,2,Wednesday
TT00407,U00639,CR00003,2025-09-01,0.0,Credit Card,TC00042,2025,9,September,3,1,0,Monday
TT00408,U00639,CR00032,2025-02-16,0.0,Credit Card,TC00040,2025,2,February,1,16,6,Sunday
TT00409,U00639,CR00053,2025-06-02,0.0,Bank Transfer,TC00040,2025,6,June,2,2,0,Monday
TT00410,U00639,CR00018,2025-07-13,0.0,Bank Transfer,TC00042,2025,7,July,3,13,6,Sunday
TT00411,U00666,CR00043,2025-06-24,0.0,PayPal,TC00042,2025,6,June,2,24,1,Tuesday
TT00412,U00666,CR00021,2025-06-17,0.0,PayPal,TC00042,2025,6,June,2,17,1,Tuesday
TT00413,U00666,CR00014,2025-08-06,0.0,Bank Transfer,TC00040,2025,8,August,3,6,2,Wednesday
TT00414,U00687,CR00002,2025-05-29,0.0,Credit Card,TC00042,2025,5,May,2,29,3,Thursday
TT00415,U00687,CR00041,2025-06-13,53.86,PayPal,TC00040,2025,6,June,2,13,4,Friday
TT00416,U00687,CR00024,2025-07-25,117.68,Bank Transfer,TC00040,2025,7,July,3,25,4,Friday
TT00417,U00687,CR00034,2025-03-03,394.26,PayPal,TC00040,2025,3,March,1,3,0,Monday
TT00418,U00687,CR00029,2025-07-21,0.0,Bank Transfer,TC00042,2025,7,July,3,21,0,Monday
TT00419,U00701,CR00014,2025-10-30,0.0,PayPal,TC00040,2025,10,October,4,30,3,Thursday
TT00420,U00701,CR00016,2025-11-13,0.0,PayPal,TC00042,2025,11,November,4,13,3,Thursday
TT00421,U00701,CR00048,2025-03-27,0.0,Bank Transfer,TC00042,2025,3,March,1,27,3,Thursday
TT00422,U00701,CR00060,2025-06-12,0.0,Credit Card,TC00040,2025,6,June,2,12,3,Thursday
TT00423,U00704,CR00021,2025-09-28,0.0,PayPal,TC00042,2025,9,September,3,28,6,Sunday
TT00424,U00704,CR00028,2025-02-09,0.78,Credit Card,TC00042,2025,2,February,1,9,6,Sunday
TT00425,U00704,CR00050,2025-03-21,490.9,Bank Transfer,TC00040,2025,3,March,1,21,4,Friday
TT00426,U00709,CR00026,2025-08-13,0.0,Credit Card,TC00042,2025,8,August,3,13,2,Wednesday
TT00427,U00709,CR00016,2025-01-15,0.0,Bank Transfer,TC00042,2025,1,January,1,15,2,Wednesday
TT00428,U00709,CR00054,2025-03-30,0.0,Credit Card,TC00040,2025,3,March,1,30,6,Sunday
TT00429,U00709,CR00056,2025-03-01,212.39,Bank Transfer,TC00042,2025,3,March,1,1,5,Saturday
TT00430,U00709,CR00058,2025-09-01,0.0,Bank Transfer,TC00040,2025,9,September,3,1,0,Monday
TT00431,U00723,CR00023,2025-11-20,0.0,PayPal,TC00040,2025,11,November,4,20,3,Thursday
TT00432,U00723,CR00040,2025-05-19,327.99,PayPal,TC00040,2025,5,May,2,19,0,Monday
TT00433,U00723,CR00033,2025-03-02,0.0,PayPal,TC00040,2025,3,March,1,2,6,Sunday
TT00434,U00723,CR00057,2025-06-23,177.34,Bank Transfer,TC00042,2025,6,June,2,23,0,Monday
TT00435,U00724,CR00037,2025-06-14,0.0,Credit Card,TC00042,2025,6,June,2,14,5,Saturday
TT00436,U00724,CR00016,2025-08-03,0.0,Bank Transfer,TC00040,2025,8,August,3,3,6,Sunday
TT00437,U00724,CR00052,2025-08-09,0.0,PayPal,TC00042,2025,8,August,3,9,5,Saturday
TT00438,U00724,CR00014,2025-05-10,0.0,PayPal,TC00042,2025,5,May,2,10,5,Saturday
TT00439,U00724,CR00017,2025-01-20,0.0,Credit Card,TC00042,2025,1,January,1,20,0,Monday
TT00440,U00752,CR00034,2025-04-03,394.26,Bank Transfer,TC00040,2025,4,April,2,3,3,Thursday
TT00441,U00752,CR00001,2025-09-18,472.28,PayPal,TC00040,2025,9,September,3,18,3,Thursday
TT00442,U00752,CR00007,2025-08-21,0.0,Bank Transfer,TC00040,2025,8,August,3,21,3,Thursday
TT00443,U00752,CR00051,2025-07-22,37.89,Bank Transfer,TC00042,2025,7,July,3,22,1,Tuesday
TT00444,U00752,CR00049,2025-10-14,415.51,Bank Transfer,TC00042,2025,10,October,4,14,1,Tuesday
TT00445,U00760,CR00019,2025-11-22,0.0,Credit Card,TC00042,2025,11,November,4,22,5,Saturday
TT00446,U00760,CR00005,2025-06-29,0.0,PayPal,TC00040,2025,6,June,2,29,6,Sunday
TT00447,U00760,CR00003,2025-12-06,0.0,Bank Transfer,TC00040,2025,12,December,4,6,5,Saturday
TT00448,U00765,CR00044,2025-07-10,119.04,PayPal,TC00042,2025,7,July,3,10,3,Thursday
TT00449,U00765,CR00039,2025-03-21,346.71,Bank Transfer,TC00040,2025,3,March,1,21,4,Friday
TT00450,U00765,CR00008,2025-12-14,0.0,Credit Card,TC00040,2025,12,December,4,14,6,Sunday
TT00451,U00767,CR00032,2025-08-07,0.0,PayPal,TC00040,2025,8,August,3,7,3,Thursday
TT00452,U00767,CR00030,2025-05-23,0.0,PayPal,TC00042,2025,5,May,2,23,4,Friday
TT00453,U00767,CR00007,2025-11-11,0.0,Credit Card,TC00040,2025,11,November,4,11,1,Tuesday
TT00454,U00767,CR00049,2025-05-17,415.51,Credit Card,TC00040,2025,5,May,2,17,5,Saturday
TT00455,U00767,CR00057,2025-02-03,177.34,Bank Transfer,TC00042,2025,2,February,1,3,0,Monday
TT00456,U00772,CR00058,2025-11-23,0.0,Bank Transfer,TC00040,2025,11,November,4,23,6,Sunday
TT00457,U00772,CR00008,2025-01-22,0.0,Bank Transfer,TC00042,2025,1,January,1,22,2,Wednesday
TT00458,U00772,CR00003,2025-08-27,0.0,Credit Card,TC00042,2025,8,August,3,27,2,Wednesday
TT00459,U00772,CR00053,2025-06-03,0.0,Credit Card,TC00042,2025,6,June,2,3,1,Tuesday
TT00460,U00772,CR00022,2025-04-23,0.0,PayPal,TC00040,2025,4,April,2,23,2,Wednesday
TT00461,U00775,CR00044,2025-04-29,119.04,Credit Card,TC00042,2025,4,April,2,29,1,Tuesday
TT00462,U00775,CR00003,2025-12-03,0.0,Bank Transfer,TC00040,2025,12,December,4,3,2,Wednesday
TT00463,U00775,CR00053,2025-12-24,0.0,PayPal,TC00040,2025,12,December,4,24,2,Wednesday
TT00464,U00775,CR00047,2025-06-02,89.59,Bank Transfer,TC00040,2025,6,June,2,2,0,Monday
TT00465,U00775,CR00002,2025-07-13,0.0,Bank Transfer,TC00042,2025,7,July,3,13,6,Sunday
TT00466,U00786,CR00055,2025-12-09,57.32,Bank Transfer,TC00040,2025,12,December,4,9,1,Tuesday
TT00467,U00786,CR00053,2025-09-09,0.0,Credit Card,TC00042,2025,9,September,3,9,1,Tuesday
TT00468,U00786,CR00045,2025-03-21,0.0,Credit Card,TC00040,2025,3,March,1,21,4,Friday
TT00469,U00786,CR00010,2025-08-14,0.0,Bank Transfer,TC00040,2025,8,August,3,14,3,Thursday
TT00470,U00786,CR00034,2025-04-24,394.26,Bank Transfer,TC00040,2025,4,April,2,24,3,Thursday
TT00471,U00787,CR00001,2025-05-10,472.28,Bank Transfer,TC00042,2025,5,May,2,10,5,Saturday
TT00472,U00787,CR00037,2025-03-04,0.0,Credit Card,TC00042,2025,3,March,1,4,1,Tuesday
TT00473,U00819,CR00056,2025-09-10,212.39,PayPal,TC00042,2025,9,September,3,10,2,Wednesday
TT00474,U00819,CR00013,2025-03-21,0.0,Credit Card,TC00040,2025,3,March,1,21,4,Friday
TT00475,U00819,CR00060,2025-01-27,0.0,PayPal,TC00040,2025,1,January,1,27,0,Monday
TT00476,U00821,CR00009,2025-09-12,0.0,PayPal,TC00042,2025,9,September,3,12,4,Friday
TT00477,U00821,CR00024,2025-06-12,117.68,PayPal,TC00040,2025,6,June,2,12,3,Thursday
TT00478,U00821,CR00046,2025-04-12,248.1,Bank Transfer,TC00042,2025,4,April,2,12,5,Saturday
TT00479,U00829,CR00004,2025-01-20,0.0,PayPal,TC00042,2025,1,January,1,20,0,Monday
TT00480,U00829,CR00054,2025-11-23,0.0,Credit Card,TC00042,2025,11,November,4,23,6,Sunday
TT00481,U00829,CR00021,2025-01-17,0.0,PayPal,TC00040,2025,1,January,1,17,4,Friday
TT00482,U00829,CR00040,2025-06-03,327.99,Bank Transfer,TC00042,2025,6,June,2,3,1,Tuesday
TT00483,U00829,CR00037,2025-04-27,0.0,Bank Transfer,TC00042,2025,4,April,2,27,6,Sunday
TT00484,U00836,CR00030,2025-07-20,0.0,PayPal,TC00042,2025,7,July,3,20,6,Sunday
TT00485,U00836,CR00051,2025-11-08,37.89,Credit Card,TC00040,2025,11,November,4,8,5,Saturday
TT00486,U00836,CR00041,2025-08-22,53.86,Credit Card,TC00042,2025,8,August,3,22,4,Friday
TT00487,U00836,CR00054,2025-11-27,0.0,PayPal,TC00040,2025,11,November,4,27,3,Thursday
TT00488,U00838,CR00013,2025-11-02,0.0,PayPal,TC00042,2025,11,November,4,2,6,Sunday
TT00489,U00838,CR00025,2025-03-28,299.57,Bank Transfer,TC00040,2025,3,March,1,28,4,Friday
TT00490,U00838,CR00019,2025-01-23,0.0,PayPal,TC00040,2025,1,January,1,23,3,Thursday
TT00491,U00850,CR00014,2025-06-19,0.0,Credit Card,TC00040,2025,6,June,2,19,3,Thursday
TT00492,U00850,CR00007,2025-12-04,0.0,PayPal,TC00042,2025,12,December,4,4,3,Thursday
TT00493,U00850,CR00022,2025-01-22,0.0,PayPal,TC00042,2025,1,January,1,22,2,Wednesday
TT00494,U00850,CR00027,2025-08-09,0.0,Bank Transfer,TC00042,2025,8,August,3,9,5,Saturday
TT00495,U00852,CR00050,2025-11-29,490.9,Credit Card,TC00042,2025,11,November,4,29,5,Saturday
TT00496,U00852,CR00042,2025-04-26,0.0,Bank Transfer,TC00042,2025,4,April,2,26,5,Saturday
TT00497,U00852,CR00058,2025-04-08,0.0,PayPal,TC00042,2025,4,April,2,8,1,Tuesday
TT00498,U00852,CR00039,2025-03-21,346.71,Bank Transfer,TC00042,2025,3,March,1,21,4,Friday
TT00499,U00858,CR00002,2025-06-02,0.0,Bank Transfer,TC00042,2025,6,June,2,2,0,Monday
TT00500,U00858,CR00027,2025-05-12,0.0,Credit Card,TC00042,2025,5,May,2,12,0,Monday
TT00501,U00858,CR00060,2025-05-28,0.0,PayPal,TC00040,2025,5,May,2,28,2,Wednesday
TT00502,U00858,CR00052,2025-11-07,0.0,PayPal,TC00042,2025,11,November,4,7,4,Friday
TT00503,U00870,CR00020,2025-11-19,0.0,PayPal,TC00042,2025,11,November,4,19,2,Wednesday
TT00504,U00870,CR00025,2025-01-02,299.57,Bank Transfer,TC00042,2025,1,January,1,2,3,Thursday
TT00505,U00870,CR00058,2025-06-21,0.0,Credit Card,TC00042,2025,6,June,2,21,5,Saturday
TT00506,U00870,CR00031,2025-12-30,0.0,Credit Card,TC00040,2025,12,December,4,30,1,Tuesday
TT00507,U00870,CR00043,2025-01-12,0.0,PayPal,TC00042,2025,1,January,1,12,6,Sunday
TT00508,U00874,CR00045,2025-04-18,0.0,Credit Card,TC00042,2025,4,April,2,18,4,Friday
TT00509,U00874,CR00024,2025-04-21,117.68,PayPal,TC00042,2025,4,April,2,21,0,Monday
TT00510,U00874,CR00034,2025-02-24,394.26,Credit Card,TC00040,2025,2,February,1,24,0,Monday
TT00511,U00876,CR00038,2025-12-28,342.61,PayPal,TC00040,2025,12,December,4,28,6,Sunday
