CourseID,Year,Month,MonthName,YearMonth,MonthlyEnrollment,MonthlyRevenue,MonthlyTransactionCount,AverageTransactionAmount,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherCount,AvgTeacherExperience,AvgTeacherRating,ExpertiseMatchRate,Quarter,IsQuarterStart,IsQuarterEnd,TimeIndex
CR00047,2025,2,February,2025-02,15,1343.8500000000001,15,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.40963855421686746,1,0,0,24302
CR00047,2025,3,March,2025-03,17,1523.03,17,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.40963855421686746,1,0,1,24303
CR00047,2025,4,April,2025-04,9,806.3100000000001,9,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.40963855421686746,2,1,0,24304
CR00047,2025,5,May,2025-05,13,1164.67,13,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.40963855421686746,2,0,0,24305
CR00047,2025,6,June,2025-06,14,1254.26,14,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.40963855421686746,2,0,1,24306
CR00047,2025,7,July,2025-07,16,1433.44,16,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.40963855421686746,3,1,0,24307
CR00047,2025,8,August,2025-08,10,895.9000000000001,10,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.40963855421686746,3,0,0,24308
CR00047,2025,9,September,2025-09,10,895.9000000000001,10,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.40963855421686746,3,0,1,24309
CR00047,2025,10,October,2025-10,13,1164.67,13,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.40963855421686746,4,1,0,24310
CR00047,2025,11,November,2025-11,18,1612.6200000000001,18,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.40963855421686746,4,0,0,24311
CR00047,2025,12,December,2025-12,13,1164.67,13,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.40963855421686746,4,0,1,24312
CR00048,2025,1,January,2025-01,13,0.0,13,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,1,1,0,24301
CR00048,2025,2,February,2025-02,19,0.0,19,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,1,0,0,24302
CR00048,2025,3,March,2025-03,19,0.0,19,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,1,0,1,24303
CR00048,2025,4,April,2025-04,13,0.0,13,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,2,1,0,24304
CR00048,2025,5,May,2025-05,16,0.0,16,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,2,0,0,24305
CR00048,2025,6,June,2025-06,15,0.0,15,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,2,0,1,24306
CR00048,2025,7,July,2025-07,14,0.0,14,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,3,1,0,24307
CR00048,2025,8,August,2025-08,22,0.0,22,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,3,0,0,24308
CR00048,2025,9,September,2025-09,12,0.0,12,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,3,0,1,24309
CR00048,2025,10,October,2025-10,8,0.0,8,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,4,1,0,24310
CR00048,2025,11,November,2025-11,13,0.0,13,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,4,0,0,24311
CR00048,2025,12,December,2025-12,22,0.0,22,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,4,0,1,24312
CR00049,2025,1,January,2025-01,22,9141.22,22,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.39263803680981596,1,1,0,24301
CR00049,2025,2,February,2025-02,11,4570.61,11,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.39263803680981596,1,0,0,24302
CR00049,2025,3,March,2025-03,12,4986.12,12,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.39263803680981596,1,0,1,24303
CR00049,2025,4,April,2025-04,10,4155.1,10,415.51000000000005,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.39263803680981596,2,1,0,24304
CR00049,2025,5,May,2025-05,10,4155.1,10,415.51000000000005,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.39263803680981596,2,0,0,24305
CR00049,2025,6,June,2025-06,13,5401.63,13,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.39263803680981596,2,0,1,24306
CR00049,2025,7,July,2025-07,15,6232.65,15,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.39263803680981596,3,1,0,24307
CR00049,2025,8,August,2025-08,11,4570.61,11,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.39263803680981596,3,0,0,24308
CR00049,2025,9,September,2025-09,11,4570.61,11,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.39263803680981596,3,0,1,24309
CR00049,2025,10,October,2025-10,15,6232.65,15,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.39263803680981596,4,1,0,24310
CR00049,2025,11,November,2025-11,17,7063.67,17,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.39263803680981596,4,0,0,24311
CR00049,2025,12,December,2025-12,16,6648.16,16,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.39263803680981596,4,0,1,24312
CR00050,2025,1,January,2025-01,15,7363.5,15,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.41379310344827586,1,1,0,24301
CR00050,2025,2,February,2025-02,19,9327.1,19,490.90000000000003,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.41379310344827586,1,0,0,24302
CR00050,2025,3,March,2025-03,23,11290.699999999999,23,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.41379310344827586,1,0,1,24303
CR00050,2025,4,April,2025-04,15,7363.5,15,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.41379310344827586,2,1,0,24304
CR00050,2025,5,May,2025-05,10,4909.0,10,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.41379310344827586,2,0,0,24305
CR00050,2025,6,June,2025-06,16,7854.4,16,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.41379310344827586,2,0,1,24306
CR00050,2025,7,July,2025-07,13,6381.7,13,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.41379310344827586,3,1,0,24307
CR00050,2025,8,August,2025-08,8,3927.2,8,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.41379310344827586,3,0,0,24308
CR00050,2025,9,September,2025-09,12,5890.799999999999,12,490.8999999999999,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.41379310344827586,3,0,1,24309
CR00050,2025,10,October,2025-10,13,6381.7,13,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.41379310344827586,4,1,0,24310
CR00050,2025,11,November,2025-11,17,8345.3,17,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.41379310344827586,4,0,0,24311
CR00050,2025,12,December,2025-12,13,6381.7,13,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.41379310344827586,4,0,1,24312
CR00051,2025,1,January,2025-01,10,378.9,10,37.89,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.29239766081871343,1,1,0,24301
CR00051,2025,2,February,2025-02,15,568.35,15,37.89,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.29239766081871343,1,0,0,24302
CR00051,2025,3,March,2025-03,24,909.36,24,37.89,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.29239766081871343,1,0,1,24303
CR00051,2025,4,April,2025-04,11,416.79,11,37.89,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.29239766081871343,2,1,0,24304
CR00051,2025,5,May,2025-05,15,568.35,15,37.89,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.29239766081871343,2,0,0,24305
CR00051,2025,6,June,2025-06,13,492.57,13,37.89,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.29239766081871343,2,0,1,24306
CR00051,2025,7,July,2025-07,14,530.46,14,37.89,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.29239766081871343,3,1,0,24307
CR00051,2025,8,August,2025-08,14,530.46,14,37.89,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.29239766081871343,3,0,0,24308
CR00051,2025,9,September,2025-09,13,492.57,13,37.89,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.29239766081871343,3,0,1,24309
CR00051,2025,10,October,2025-10,11,416.79,11,37.89,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.29239766081871343,4,1,0,24310
CR00051,2025,11,November,2025-11,15,568.35,15,37.89,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.29239766081871343,4,0,0,24311
CR00051,2025,12,December,2025-12,16,606.24,16,37.89,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.29239766081871343,4,0,1,24312
CR00052,2025,1,January,2025-01,17,0.0,17,0.0,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,15,15.2987012987013,4.05077922077922,0.35064935064935066,1,1,0,24301
CR00052,2025,2,February,2025-02,14,0.0,14,0.0,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,15,15.2987012987013,4.05077922077922,0.35064935064935066,1,0,0,24302
CR00052,2025,3,March,2025-03,13,0.0,13,0.0,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,15,15.2987012987013,4.05077922077922,0.35064935064935066,1,0,1,24303
CR00052,2025,4,April,2025-04,16,0.0,16,0.0,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,15,15.2987012987013,4.05077922077922,0.35064935064935066,2,1,0,24304
CR00052,2025,5,May,2025-05,15,0.0,15,0.0,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,15,15.2987012987013,4.05077922077922,0.35064935064935066,2,0,0,24305
CR00052,2025,6,June,2025-06,13,0.0,13,0.0,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,15,15.2987012987013,4.05077922077922,0.35064935064935066,2,0,1,24306
CR00052,2025,7,July,2025-07,11,0.0,11,0.0,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,15,15.2987012987013,4.05077922077922,0.35064935064935066,3,1,0,24307
CR00052,2025,8,August,2025-08,14,0.0,14,0.0,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,15,15.2987012987013,4.05077922077922,0.35064935064935066,3,0,0,24308
CR00052,2025,9,September,2025-09,12,0.0,12,0.0,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,15,15.2987012987013,4.05077922077922,0.35064935064935066,3,0,1,24309
CR00052,2025,10,October,2025-10,8,0.0,8,0.0,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,15,15.2987012987013,4.05077922077922,0.35064935064935066,4,1,0,24310
CR00052,2025,11,November,2025-11,11,0.0,11,0.0,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,15,15.2987012987013,4.05077922077922,0.35064935064935066,4,0,0,24311
CR00052,2025,12,December,2025-12,10,0.0,10,0.0,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,15,15.2987012987013,4.05077922077922,0.35064935064935066,4,0,1,24312
CR00053,2025,1,January,2025-01,14,0.0,14,0.0,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,17,15.276073619631902,3.9677914110429446,0.34355828220858897,1,1,0,24301
CR00053,2025,2,February,2025-02,13,0.0,13,0.0,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,17,15.276073619631902,3.9677914110429446,0.34355828220858897,1,0,0,24302
CR00053,2025,3,March,2025-03,19,0.0,19,0.0,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,17,15.276073619631902,3.9677914110429446,0.34355828220858897,1,0,1,24303
CR00053,2025,4,April,2025-04,10,0.0,10,0.0,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,17,15.276073619631902,3.9677914110429446,0.34355828220858897,2,1,0,24304
CR00053,2025,5,May,2025-05,13,0.0,13,0.0,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,17,15.276073619631902,3.9677914110429446,0.34355828220858897,2,0,0,24305
CR00053,2025,6,June,2025-06,12,0.0,12,0.0,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,17,15.276073619631902,3.9677914110429446,0.34355828220858897,2,0,1,24306
CR00053,2025,7,July,2025-07,12,0.0,12,0.0,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,17,15.276073619631902,3.9677914110429446,0.34355828220858897,3,1,0,24307
CR00053,2025,8,August,2025-08,16,0.0,16,0.0,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,17,15.276073619631902,3.9677914110429446,0.34355828220858897,3,0,0,24308
CR00053,2025,9,September,2025-09,14,0.0,14,0.0,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,17,15.276073619631902,3.9677914110429446,0.34355828220858897,3,0,1,24309
CR00053,2025,10,October,2025-10,14,0.0,14,0.0,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,17,15.276073619631902,3.9677914110429446,0.34355828220858897,4,1,0,24310
CR00053,2025,11,November,2025-11,12,0.0,12,0.0,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,17,15.276073619631902,3.9677914110429446,0.34355828220858897,4,0,0,24311
CR00053,2025,12,December,2025-12,14,0.0,14,0.0,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,17,15.276073619631902,3.9677914110429446,0.34355828220858897,4,0,1,24312
CR00054,2025,1,January,2025-01,14,0.0,14,0.0,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,21,15.50561797752809,4.133089887640449,0.2808988764044944,1,1,0,24301
CR00054,2025,2,February,2025-02,11,0.0,11,0.0,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,21,15.50561797752809,4.133089887640449,0.2808988764044944,1,0,0,24302
CR00054,2025,3,March,2025-03,13,0.0,13,0.0,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,21,15.50561797752809,4.133089887640449,0.2808988764044944,1,0,1,24303
CR00054,2025,4,April,2025-04,16,0.0,16,0.0,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,21,15.50561797752809,4.133089887640449,0.2808988764044944,2,1,0,24304
CR00054,2025,5,May,2025-05,14,0.0,14,0.0,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,21,15.50561797752809,4.133089887640449,0.2808988764044944,2,0,0,24305
CR00054,2025,6,June,2025-06,14,0.0,14,0.0,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,21,15.50561797752809,4.133089887640449,0.2808988764044944,2,0,1,24306
CR00054,2025,7,July,2025-07,12,0.0,12,0.0,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,21,15.50561797752809,4.133089887640449,0.2808988764044944,3,1,0,24307
CR00054,2025,8,August,2025-08,18,0.0,18,0.0,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,21,15.50561797752809,4.133089887640449,0.2808988764044944,3,0,0,24308
CR00054,2025,9,September,2025-09,17,0.0,17,0.0,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,21,15.50561797752809,4.133089887640449,0.2808988764044944,3,0,1,24309
CR00054,2025,10,October,2025-10,16,0.0,16,0.0,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,21,15.50561797752809,4.133089887640449,0.2808988764044944,4,1,0,24310
CR00054,2025,11,November,2025-11,16,0.0,16,0.0,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,21,15.50561797752809,4.133089887640449,0.2808988764044944,4,0,0,24311
CR00054,2025,12,December,2025-12,17,0.0,17,0.0,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,21,15.50561797752809,4.133089887640449,0.2808988764044944,4,0,1,24312
CR00055,2025,1,January,2025-01,14,802.48,14,57.32,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,18,16.03370786516854,4.106179775280899,0.2696629213483146,1,1,0,24301
CR00055,2025,2,February,2025-02,10,573.2,10,57.32000000000001,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,18,16.03370786516854,4.106179775280899,0.2696629213483146,1,0,0,24302
CR00055,2025,3,March,2025-03,15,859.8,15,57.32,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,18,16.03370786516854,4.106179775280899,0.2696629213483146,1,0,1,24303
CR00055,2025,4,April,2025-04,14,802.48,14,57.32,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,18,16.03370786516854,4.106179775280899,0.2696629213483146,2,1,0,24304
CR00055,2025,5,May,2025-05,15,859.8,15,57.32,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,18,16.03370786516854,4.106179775280899,0.2696629213483146,2,0,0,24305
CR00055,2025,6,June,2025-06,22,1261.04,22,57.32,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,18,16.03370786516854,4.106179775280899,0.2696629213483146,2,0,1,24306
CR00055,2025,7,July,2025-07,10,573.2,10,57.32000000000001,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,18,16.03370786516854,4.106179775280899,0.2696629213483146,3,1,0,24307
CR00055,2025,8,August,2025-08,14,802.48,14,57.32,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,18,16.03370786516854,4.106179775280899,0.2696629213483146,3,0,0,24308
CR00055,2025,9,September,2025-09,18,1031.76,18,57.32,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,18,16.03370786516854,4.106179775280899,0.2696629213483146,3,0,1,24309
CR00055,2025,10,October,2025-10,13,745.16,13,57.32,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,18,16.03370786516854,4.106179775280899,0.2696629213483146,4,1,0,24310
CR00055,2025,11,November,2025-11,13,745.16,13,57.32,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,18,16.03370786516854,4.106179775280899,0.2696629213483146,4,0,0,24311
CR00055,2025,12,December,2025-12,20,1146.4,20,57.32000000000001,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,18,16.03370786516854,4.106179775280899,0.2696629213483146,4,0,1,24312
CR00056,2025,1,January,2025-01,14,2973.46,14,212.39000000000001,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,13,15.783783783783784,4.199391891891892,0.39864864864864863,1,1,0,24301
CR00056,2025,2,February,2025-02,8,1699.12,8,212.39,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,13,15.783783783783784,4.199391891891892,0.39864864864864863,1,0,0,24302
CR00056,2025,3,March,2025-03,16,3398.24,16,212.39,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,13,15.783783783783784,4.199391891891892,0.39864864864864863,1,0,1,24303
CR00056,2025,4,April,2025-04,12,2548.68,12,212.39,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,13,15.783783783783784,4.199391891891892,0.39864864864864863,2,1,0,24304
CR00056,2025,5,May,2025-05,13,2761.0699999999997,13,212.39,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,13,15.783783783783784,4.199391891891892,0.39864864864864863,2,0,0,24305
CR00056,2025,6,June,2025-06,19,4035.41,19,212.39,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,13,15.783783783783784,4.199391891891892,0.39864864864864863,2,0,1,24306
CR00056,2025,7,July,2025-07,14,2973.46,14,212.39000000000001,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,13,15.783783783783784,4.199391891891892,0.39864864864864863,3,1,0,24307
CR00056,2025,8,August,2025-08,7,1486.73,7,212.39000000000001,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,13,15.783783783783784,4.199391891891892,0.39864864864864863,3,0,0,24308
CR00056,2025,9,September,2025-09,12,2548.68,12,212.39,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,13,15.783783783783784,4.199391891891892,0.39864864864864863,3,0,1,24309
CR00056,2025,10,October,2025-10,11,2336.29,11,212.39,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,13,15.783783783783784,4.199391891891892,0.39864864864864863,4,1,0,24310
CR00056,2025,11,November,2025-11,15,3185.85,15,212.39,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,13,15.783783783783784,4.199391891891892,0.39864864864864863,4,0,0,24311
CR00056,2025,12,December,2025-12,7,1486.73,7,212.39000000000001,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,13,15.783783783783784,4.199391891891892,0.39864864864864863,4,0,1,24312
CR00057,2025,1,January,2025-01,16,2837.44,16,177.34,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,13,15.321428571428571,4.0996428571428565,0.4142857142857143,1,1,0,24301
CR00057,2025,2,February,2025-02,9,1596.06,9,177.34,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,13,15.321428571428571,4.0996428571428565,0.4142857142857143,1,0,0,24302
CR00057,2025,3,March,2025-03,8,1418.72,8,177.34,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,13,15.321428571428571,4.0996428571428565,0.4142857142857143,1,0,1,24303
CR00057,2025,4,April,2025-04,14,2482.76,14,177.34,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,13,15.321428571428571,4.0996428571428565,0.4142857142857143,2,1,0,24304
CR00057,2025,5,May,2025-05,14,2482.76,14,177.34,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,13,15.321428571428571,4.0996428571428565,0.4142857142857143,2,0,0,24305
CR00057,2025,6,June,2025-06,18,3192.12,18,177.34,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,13,15.321428571428571,4.0996428571428565,0.4142857142857143,2,0,1,24306
CR00057,2025,7,July,2025-07,13,2305.42,13,177.34,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,13,15.321428571428571,4.0996428571428565,0.4142857142857143,3,1,0,24307
CR00057,2025,8,August,2025-08,12,2128.08,12,177.34,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,13,15.321428571428571,4.0996428571428565,0.4142857142857143,3,0,0,24308
CR00057,2025,9,September,2025-09,14,2482.76,14,177.34,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,13,15.321428571428571,4.0996428571428565,0.4142857142857143,3,0,1,24309
CR00057,2025,10,October,2025-10,4,709.36,4,177.34,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,13,15.321428571428571,4.0996428571428565,0.4142857142857143,4,1,0,24310
CR00057,2025,11,November,2025-11,12,2128.08,12,177.34,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,13,15.321428571428571,4.0996428571428565,0.4142857142857143,4,0,0,24311
CR00057,2025,12,December,2025-12,6,1064.04,6,177.34,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,13,15.321428571428571,4.0996428571428565,0.4142857142857143,4,0,1,24312
CR00058,2025,1,January,2025-01,15,0.0,15,0.0,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,13,16.242268041237114,4.192474226804124,0.3711340206185567,1,1,0,24301
CR00058,2025,2,February,2025-02,15,0.0,15,0.0,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,13,16.242268041237114,4.192474226804124,0.3711340206185567,1,0,0,24302
